Entidad,Municipio,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,mean_ann,std_ann,max_ann,min_ann,sum_all,trend_slope,mean_last3,growth_last,cluster,risk_zone
OAXACA,SAN ANDRES ZABACHE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.18181818181818182,0.385694607919935,1.0,0.0,3.5675127897381165,0.018181818181818184,0.0,0.0,0,2
OAXACA,SAN ANDRES ZAUTLA,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,0.8528028654224418,2.0,0.0,14.852802865422442,0.11818181818181822,1.3333333333333333,1.5,3,1
OAXACA,SAN ANTONINO CASTILLO VELASCO,0.0,0.0,1.0,8.0,9.0,5.0,3.0,6.0,4.0,3.0,4.0,3.909090909090909,2.8429992311112526,9.0,0.0,58.75209014020216,0.2818181818181819,3.6666666666666665,1.090909090909091,3,1
OAXACA,SAN ANTONINO EL ALTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
OAXACA,SAN ANTONINO MONTE VERDE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
OAXACA,SAN ANTONIO ACUTLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
OAXACA,SAN ANTONIO DE LA CAL,0.0,21.0,19.0,22.0,22.0,20.0,25.0,19.0,28.0,28.0,26.0,20.90909090909091,7.329325225725954,28.0,0.0,286.2384161348169,1.654545454545455,27.333333333333332,0.951219512195122,0,2
OAXACA,SAN ANTONIO HUITEPEC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.18181818181818182,0.385694607919935,1.0,0.0,3.5675127897381165,0.027272727272727275,0.0,0.0,0,2
OAXACA,SAN ANTONIO NANAHUATIPAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.2727272727272727,0.616575453011388,2.0,0.0,5.889302725738661,0.11818181818181822,1.0,1.0,0,2
OAXACA,SAN ANTONIO SINICAHUA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09090909090909091,0.2874797872880344,1.0,0.0,2.378388878197125,0.01818181818181819,0.0,0.0,0,2
OAXACA,SAN ANTONIO TEPETLAPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
OAXACA,SAN BALTAZAR CHICHICAPAM,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5454545454545454,0.6555547773570889,2.0,0.0,9.201009322811634,0.09090909090909093,0.6666666666666666,0.0,0,2
OAXACA,SAN BALTAZAR LOXICHA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.2874797872880344,1.0,0.0,2.378388878197125,-1.3231951496239687e-18,0.0,0.0,0,2
OAXACA,SAN BALTAZAR YATZACHI EL BAJO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
OAXACA,SAN BARTOLO COYOTEPEC,0.0,0.0,2.0,10.0,9.0,10.0,6.0,10.0,18.0,9.0,11.0,7.7272727272727275,5.136162506118376,18.0,0.0,115.86343523339112,1.236363636363637,12.666666666666666,0.868421052631579,0,2
OAXACA,SAN BARTOLO SOYALTEPEC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.2874797872880344,1.0,0.0,2.378388878197125,0.009090909090909092,0.0,0.0,0,2
OAXACA,SAN BARTOLO YAUTEPEC,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.2874797872880344,1.0,0.0,2.378388878197125,-0.009090909090909096,0.0,0.0,0,2
OAXACA,SAN BARTOLOME AYAUTLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18181818181818182,0.38569460791993504,1.0,0.0,3.5675127897381165,0.08181818181818183,0.6666666666666666,1.5,3,1
OAXACA,SAN BARTOLOME LOXICHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
OAXACA,SAN BARTOLOME QUIALANA,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2727272727272727,0.4453617714151233,1.0,0.0,4.7180890441423955,0.009090909090909092,0.0,0.0,0,2
OAXACA,SAN BARTOLOME YUCUANE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.2874797872880344,1.0,0.0,2.378388878197125,-0.009090909090909096,0.0,0.0,0,2
OAXACA,SAN BARTOLOME ZOOGOCHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
OAXACA,SAN BERNARDO MIXTEPEC,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.2727272727272727,0.616575453011388,2.0,0.0,5.889302725738661,0.027272727272727282,0.3333333333333333,0.0,0,2
OAXACA,SAN BLAS ATEMPA,0.0,0.0,0.0,4.0,1.0,6.0,2.0,10.0,8.0,12.0,8.0,4.636363636363637,4.183793999637764,12.0,0.0,71.8201576360014,1.136363636363637,9.333333333333334,0.8571428571428571,0,2
OAXACA,SAN CARLOS YAUTEPEC,0.0,0.0,0.0,2.0,6.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0909090909090908,1.729663417312768,6.0,0.0,20.820572508221858,-0.009090909090909097,0.3333333333333333,3.0,3,1
OAXACA,SAN CRISTOBAL AMATLAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
OAXACA,SAN CRISTOBAL AMOLTEPEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
OAXACA,SAN CRISTOBAL LACHIRIOAG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
OAXACA,SAN CRISTOBAL SUCHIXTLAHUACA,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.36363636363636365,0.4810456929208347,1.0,0.0,5.844682056557198,-0.027272727272727285,0.3333333333333333,0.0,0,2
OAXACA,SAN DIONISIO DEL MAR,0.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.7272727272727273,1.052348809344566,3.0,0.0,12.779621536617293,-0.03636363636363638,0.0,0.0,0,2
OAXACA,SAN DIONISIO OCOTEPEC,0.0,0.0,0.0,7.0,10.0,2.0,1.0,3.0,4.0,3.0,3.0,3.0,2.9848100289785457,10.0,0.0,48.98481002897854,0.20000000000000007,3.3333333333333335,0.8999999999999999,0,2
OAXACA,SAN DIONISIO OCOTLAN,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.6363636363636364,0.7713892158398701,2.0,0.0,10.407752852203506,0.09090909090909094,1.0,0.0,0,2
OAXACA,SAN ESTEBAN ATATLAHUCA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.2874797872880344,1.0,0.0,2.378388878197125,-1.3231951496239687e-18,0.0,0.0,0,2
OAXACA,SAN FELIPE JALAPA DE DIAZ,1.0,2.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,1.0,1.4545454545454546,1.1570838237598051,4.0,0.0,22.61162927830526,0.036363636363636376,2.0,0.5,0,2
OAXACA,SAN FELIPE TEJALAPAM,0.0,0.0,0.0,1.0,2.0,4.0,4.0,1.0,1.0,0.0,0.0,1.1818181818181819,1.4658650451451907,4.0,0.0,19.647683226963373,0.04545454545454544,0.3333333333333333,0.0,0,2
OAXACA,SAN FELIPE USILA,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.385694607919935,1.0,0.0,3.5675127897381165,-2.6463902992479374e-18,0.0,0.0,0,2
OAXACA,SAN FRANCISCO CAHUACUA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
OAXACA,SAN FRANCISCO CAJONOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
OAXACA,SAN FRANCISCO CHAPULAPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
OAXACA,SAN FRANCISCO CHINDUA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
OAXACA,SAN FRANCISCO DEL MAR,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.45454545454545453,0.7820295697311479,2.0,0.0,8.236575024276602,-0.009090909090909087,0.0,0.0,0,2
OAXACA,SAN FRANCISCO HUEHUETLAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
OAXACA,SAN FRANCISCO IXHUATAN,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.2060453783110545,4.0,0.0,17.206045378311053,0.15454545454545462,1.3333333333333333,0.75,0,2
OAXACA,SAN FRANCISCO JALTEPETONGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
OAXACA,SAN FRANCISCO LACHIGOLO,0.0,0.0,0.0,4.0,5.0,5.0,1.0,5.0,3.0,7.0,3.0,3.0,2.335496832484569,7.0,0.0,45.335496832484566,0.4545454545454548,4.333333333333333,0.6923076923076924,0,2
OAXACA,SAN FRANCISCO LOGUECHE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
OAXACA,SAN FRANCISCO NUXANO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
OAXACA,SAN FRANCISCO OZOLOTEPEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
OAXACA,SAN FRANCISCO SOLA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.2874797872880344,1.0,0.0,2.378388878197125,-0.018181818181818195,0.0,0.0,0,2
OAXACA,SAN FRANCISCO TELIXTLAHUACA,0.0,0.0,0.0,6.0,2.0,4.0,1.0,4.0,3.0,3.0,1.0,2.1818181818181817,1.8982375470746458,6.0,0.0,34.08005572889283,0.19090909090909097,2.3333333333333335,0.42857142857142855,0,2
OAXACA,SAN FRANCISCO TEOPAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
OAXACA,SAN FRANCISCO TLAPANCINGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
OAXACA,SAN GABRIEL MIXTEPEC,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.45454545454545453,0.6555547773570889,2.0,0.0,8.110100231902543,0.018181818181818177,0.3333333333333333,0.0,0,2
OAXACA,SAN ILDEFONSO AMATLAN,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18181818181818182,0.385694607919935,1.0,0.0,3.5675127897381165,-2.6463902992479374e-18,0.0,0.0,0,2
OAXACA,SAN ILDEFONSO SOLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
OAXACA,SAN ILDEFONSO VILLA ALTA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2727272727272727,0.4453617714151233,1.0,0.0,4.7180890441423955,0.05454545454545457,0.6666666666666666,1.5,3,1
OAXACA,SAN JACINTO AMILPAS,0.0,0.0,1.0,17.0,22.0,33.0,50.0,45.0,37.0,22.0,22.0,22.636363636363637,16.756397569410087,50.0,0.0,338.3927612057737,3.5454545454545454,27.0,0.8148148148148148,0,2
OAXACA,SAN JACINTO TLACOTEPEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
OAXACA,SAN JERONIMO COATLAN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.2874797872880344,1.0,0.0,2.378388878197125,-0.009090909090909096,0.0,0.0,0,2
OAXACA,SAN JERONIMO SILACAYOAPILLA,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2727272727272727,0.616575453011388,2.0,0.0,5.889302725738661,0.009090909090909092,0.3333333333333333,0.0,0,2
OAXACA,SAN JERONIMO SOSOLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
OAXACA,SAN JERONIMO TAVICHE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18181818181818182,0.38569460791993504,1.0,0.0,3.5675127897381165,0.03636363636363638,0.3333333333333333,3.0,3,1
OAXACA,SAN JERONIMO TECOATL,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18181818181818182,0.385694607919935,1.0,0.0,3.5675127897381165,-2.6463902992479374e-18,0.0,0.0,0,2
OAXACA,SAN JERONIMO TLACOCHAHUAYA,0.0,0.0,0.0,0.0,1.0,4.0,3.0,3.0,5.0,0.0,1.0,1.5454545454545454,1.7768018441538238,5.0,0.0,25.32225638960837,0.2545454545454546,2.0,0.5,0,2
OAXACA,SAN JORGE NUCHITA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.2874797872880344,1.0,0.0,2.378388878197125,-0.018181818181818195,0.0,0.0,0,2
OAXACA,SAN JOSE AYUQUILA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.2727272727272727,0.8624393618641034,3.0,0.0,7.135166634591376,0.08181818181818186,1.0,0.0,0,2
OAXACA,SAN JOSE CHILTEPEC,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.8181818181818182,0.7158188976374373,2.0,0.0,12.534000715819255,0.16363636363636366,1.3333333333333333,1.5,3,1
OAXACA,SAN JOSE DEL PENASCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09090909090909091,0.2874797872880344,1.0,0.0,2.378388878197125,0.01818181818181819,0.0,0.0,0,2
OAXACA,SAN JOSE DEL PROGRESO,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.45454545454545453,0.6555547773570889,2.0,0.0,8.110100231902543,0.06363636363636364,0.3333333333333333,0.0,0,2
OAXACA,SAN JOSE ESTANCIA GRANDE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
OAXACA,SAN JOSE INDEPENDENCIA,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.5749595745760688,2.0,0.0,4.75677775639425,-0.01818181818181819,0.0,0.0,0,2
OAXACA,SAN JOSE LACHIGUIRI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09090909090909091,0.28747978728803447,1.0,0.0,2.3783888781971254,0.036363636363636376,0.3333333333333333,0.0,0,2
OAXACA,SAN JOSE TENANGO,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.385694607919935,1.0,0.0,3.5675127897381165,-0.027272727272727285,0.0,0.0,0,2
OAXACA,SAN JUAN ACHIUTLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
OAXACA,SAN JUAN ATEPEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
OAXACA,SAN JUAN BAUTISTA ATATLAHUCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
OAXACA,SAN JUAN BAUTISTA COIXTLAHUACA,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,0.0,0.7272727272727273,0.9620913858416694,3.0,0.0,12.689364113114395,0.1454545454545455,1.3333333333333333,0.0,0,2
OAXACA,SAN JUAN BAUTISTA CUICATLAN,0.0,0.0,0.0,1.0,3.0,2.0,3.0,3.0,1.0,6.0,2.0,1.9090909090909092,1.729663417312768,6.0,0.0,30.638754326403678,0.3727272727272729,3.0,0.6666666666666666,0,2
OAXACA,SAN JUAN BAUTISTA GUELACHE,0.0,0.0,0.0,3.0,4.0,4.0,3.0,5.0,2.0,1.0,2.0,2.1818181818181817,1.6958871005616027,5.0,0.0,32.87770528237978,0.20909090909090916,1.6666666666666667,1.2,3,1
OAXACA,SAN JUAN BAUTISTA JAYACATLAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09090909090909091,0.2874797872880344,1.0,0.0,2.378388878197125,0.01818181818181819,0.0,0.0,0,2
OAXACA,SAN JUAN BAUTISTA LO DE SOTO,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.2874797872880344,1.0,0.0,2.378388878197125,0.009090909090909092,0.0,0.0,0,2
OAXACA,SAN JUAN BAUTISTA SUCHITEPEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,0.28747978728803447,1.0,0.0,2.3783888781971254,0.04545454545454546,0.3333333333333333,3.0,3,1
OAXACA,SAN JUAN BAUTISTA TLACHICHILCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
OAXACA,SAN JUAN BAUTISTA TLACOATZINTEPEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
OAXACA,SAN JUAN BAUTISTA TUXTEPEC,61.0,202.0,213.0,189.0,98.0,96.0,124.0,117.0,141.0,140.0,102.0,134.8181818181818,46.17125863529109,213.0,46.17125863529109,1923.1606990887637,-3.4272727272727304,127.66666666666667,0.7989556135770235,0,2
OAXACA,SAN JUAN BAUTISTA VALLE NACIONAL,0.0,1.0,0.0,3.0,0.0,1.0,2.0,3.0,1.0,0.0,3.0,1.2727272727272727,1.2128785512842122,3.0,0.0,19.485605824011486,0.1454545454545455,1.3333333333333333,2.25,3,1
OAXACA,SAN JUAN CACAHUATEPEC,0.0,0.0,0.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.9090909090909091,1.1642044068059723,3.0,0.0,15.07329531589688,-0.018181818181818195,0.3333333333333333,0.0,0,2
OAXACA,SAN JUAN CHICOMEZUCHIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
OAXACA,SAN JUAN CHILATECA,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,0.7272727272727273,0.8624393618641035,2.0,0.0,11.58971208913683,0.1363636363636364,1.3333333333333333,0.0,0,2
OAXACA,SAN JUAN CIENEGUILLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
OAXACA,SAN JUAN COATZOSPAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
OAXACA,SAN JUAN COLORADO,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.8813963377120597,3.0,0.0,8.245032701348423,-0.009090909090909103,0.0,0.0,0,2
OAXACA,SAN JUAN COMALTEPEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
OAXACA,SAN JUAN COTZOCON,1.0,6.0,8.0,3.0,2.0,2.0,0.0,2.0,4.0,0.0,2.0,2.727272727272727,2.3390327873215653,8.0,0.0,43.06630551459429,-0.31818181818181834,2.0,1.0,0,2
OAXACA,SAN JUAN DE LOS CUES,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.616575453011388,2.0,0.0,5.889302725738661,-0.06363636363636366,0.0,0.0,0,2
OAXACA,SAN JUAN DEL ESTADO,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2727272727272727,0.4453617714151233,1.0,0.0,4.7180890441423955,0.009090909090909092,0.3333333333333333,0.0,0,2
OAXACA,SAN JUAN DEL RIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09090909090909091,0.28747978728803447,1.0,0.0,2.3783888781971254,0.036363636363636376,0.3333333333333333,0.0,0,2
OAXACA,SAN JUAN DIUXI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
OAXACA,SAN JUAN EVANGELISTA ANALCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
OAXACA,SAN JUAN GUELAVIA,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,1.0,1.0,0.0,1.0,1.1281521496355325,3.0,0.0,16.128152149635532,0.12727272727272732,0.6666666666666666,0.0,0,2
OAXACA,SAN JUAN GUICHICOVI,2.0,4.0,6.0,5.0,12.0,4.0,3.0,6.0,2.0,4.0,1.0,4.454545454545454,2.840090791238784,12.0,1.0,69.29463624578423,-0.21818181818181828,2.3333333333333335,0.42857142857142855,0,2
OAXACA,SAN JUAN IHUALTEPEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
OAXACA,SAN JUAN JUQUILA MIXES,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.616575453011388,2.0,0.0,5.889302725738661,-0.027272727272727285,0.0,0.0,0,2
OAXACA,SAN JUAN JUQUILA VIJANOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
OAXACA,SAN JUAN LACHAO,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.36363636363636365,0.7713892158398701,2.0,0.0,7.135025579476233,0.05454545454545455,0.6666666666666666,0.0,0,2
OAXACA,SAN JUAN LACHIGALLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.2727272727272727,0.4453617714151233,1.0,0.0,4.7180890441423955,0.08181818181818183,0.6666666666666666,0.0,0,2
OAXACA,SAN JUAN LAJARCIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
OAXACA,SAN JUAN LALANA,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.45454545454545453,0.6555547773570889,2.0,0.0,8.110100231902543,0.027272727272727285,0.3333333333333333,0.0,0,2
OAXACA,SAN JUAN MAZATLAN,0.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.2060453783110545,4.0,0.0,17.206045378311053,0.09090909090909093,1.0,0.0,0,2
OAXACA,SAN JUAN MIXTEPEC DISTRITO 08,0.0,0.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,5.0,0.0,1.5454545454545454,1.4993111365882401,5.0,0.0,25.044765682042787,0.21818181818181825,2.0,0.0,0,2
OAXACA,SAN JUAN MIXTEPEC DISTRITO 26,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.36363636363636365,0.4810456929208347,1.0,0.0,5.844682056557198,-5.292780598495875e-18,0.0,0.0,0,2
OAXACA,SAN JUAN NUMI,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2727272727272727,0.4453617714151233,1.0,0.0,4.7180890441423955,0.07272727272727275,0.6666666666666666,1.5,3,1
OAXACA,SAN JUAN OZOLOTEPEC,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.5749595745760688,2.0,0.0,4.75677775639425,-2.6463902992479374e-18,0.0,0.0,0,2
OAXACA,SAN JUAN PETLAPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09090909090909091,0.28747978728803447,1.0,0.0,2.3783888781971254,0.027272727272727282,0.3333333333333333,0.0,0,2
OAXACA,SAN JUAN QUIAHIJE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
OAXACA,SAN JUAN QUIOTEPEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
OAXACA,SAN JUAN SAYULTEPEC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.18181818181818182,0.385694607919935,1.0,0.0,3.5675127897381165,0.018181818181818184,0.0,0.0,0,2
